feature_set,n_features,model,algorithm,n_neighbors,calibration,Delta,mean,mean_err
12,12,KNN,ball_tree,17,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,17,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,19,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,19,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,19,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,19,uncalibrated,0.0374,0.000684895421737527,0.000684895421737527
12,12,KNN,ball_tree,19,uncalibrated,0.0378,0.168570513504857,0.0494353017201872
12,12,KNN,ball_tree,19,uncalibrated,0.0382,0.887368421052632,0.0483426629279273
12,12,KNN,ball_tree,19,uncalibrated,0.0386,0.999758847290046,0.000241152709953585
12,12,KNN,ball_tree,19,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,19,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,19,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,19,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,19,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,21,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,21,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,21,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,21,uncalibrated,0.0374,0.000810334143667477,0.000810334143667477
12,12,KNN,ball_tree,21,uncalibrated,0.0378,0.169902443736115,0.0497460985975457
12,12,KNN,ball_tree,21,uncalibrated,0.0382,0.888238095238094,0.0480472145233539
12,12,KNN,ball_tree,21,uncalibrated,0.0386,0.999781814214783,0.000218185785196033
12,12,KNN,ball_tree,21,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,21,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,21,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,21,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,21,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,23,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,23,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,23,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,23,uncalibrated,0.0374,0.000870435653044349,0.000870435653044349
12,12,KNN,ball_tree,23,uncalibrated,0.0378,0.171090925125673,0.0498464083205242
12,12,KNN,ball_tree,23,uncalibrated,0.0382,0.88913043478261,0.0479187245113032
12,12,KNN,ball_tree,23,uncalibrated,0.0386,0.999750983614711,0.000249016385278125
12,12,KNN,ball_tree,23,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,23,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,23,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,23,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,23,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,25,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,25,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,25,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,25,uncalibrated,0.0374,0.000960960960960961,0.000960960960960961
12,12,KNN,ball_tree,25,uncalibrated,0.0378,0.173022312373226,0.0501432822292343
12,12,KNN,ball_tree,25,uncalibrated,0.0382,0.889680000000001,0.047745104161878
12,12,KNN,ball_tree,25,uncalibrated,0.0386,0.999770904925533,0.000229095074455972
12,12,KNN,ball_tree,25,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,25,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,25,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,25,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,25,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,27,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,27,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,27,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,27,uncalibrated,0.0374,0.000963926889852815,0.000963926889852816
12,12,KNN,ball_tree,27,uncalibrated,0.0378,0.174592442340921,0.0502219232350971
12,12,KNN,ball_tree,27,uncalibrated,0.0382,0.89,0.0476446691800222
12,12,KNN,ball_tree,27,uncalibrated,0.0386,0.999787874931091,0.000212125068940682
12,12,KNN,ball_tree,27,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,27,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,27,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,27,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,27,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,29,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,29,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,29,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,29,uncalibrated,0.0374,0.000931966449207828,0.000931966449207829
12,12,KNN,ball_tree,29,uncalibrated,0.0378,0.175736168426943,0.0503770961809697
12,12,KNN,ball_tree,29,uncalibrated,0.0382,0.890793103448275,0.0474069426309524
12,12,KNN,ball_tree,29,uncalibrated,0.0386,0.999802504246159,0.000197495753841317
12,12,KNN,ball_tree,29,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,29,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,29,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,29,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,29,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,31,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,31,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,31,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,31,uncalibrated,0.0374,0.001001001001001,0.001001001001001
12,12,KNN,ball_tree,31,uncalibrated,0.0378,0.176732316953477,0.0506136452676148
12,12,KNN,ball_tree,31,uncalibrated,0.0382,0.891290322580644,0.047129052760399
12,12,KNN,ball_tree,31,uncalibrated,0.0386,0.999815245907675,0.000184754092303111
12,12,KNN,ball_tree,31,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,31,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,31,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,31,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,31,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,33,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,33,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,33,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,33,uncalibrated,0.0374,0.0010616677283344,0.00106166772833439
12,12,KNN,ball_tree,33,uncalibrated,0.0378,0.177853586575697,0.0507912833811353
12,12,KNN,ball_tree,33,uncalibrated,0.0382,0.892090909090909,0.0469481014451708
12,12,KNN,ball_tree,33,uncalibrated,0.0386,0.999791731750494,0.000208268249505479
12,12,KNN,ball_tree,33,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,33,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,33,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,33,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,33,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,35,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,35,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,35,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,35,uncalibrated,0.0374,0.00111540111540112,0.00111540111540112
12,12,KNN,ball_tree,35,uncalibrated,0.0378,0.180461760461761,0.0510647934884697
12,12,KNN,ball_tree,35,uncalibrated,0.0382,0.892657142857143,0.0468100896153374
12,12,KNN,ball_tree,35,uncalibrated,0.0386,0.999803632793334,0.000196367206676484
12,12,KNN,ball_tree,35,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,35,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,35,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,35,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,35,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,37,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,37,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,37,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,37,uncalibrated,0.0374,0.00119037956875795,0.00119037956875795
12,12,KNN,ball_tree,37,uncalibrated,0.0378,0.179951757030865,0.0512781674469234
12,12,KNN,ball_tree,37,uncalibrated,0.0382,0.893108108108108,0.0466679217245006
12,12,KNN,ball_tree,37,uncalibrated,0.0386,0.999814247236938,0.000185752763072395
12,12,KNN,ball_tree,37,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,37,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,37,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,37,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,37,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,39,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,39,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,39,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,39,uncalibrated,0.0374,0.00115500115500115,0.00115500115500116
12,12,KNN,ball_tree,39,uncalibrated,0.0378,0.182957782957783,0.0514671863268227
12,12,KNN,ball_tree,39,uncalibrated,0.0382,0.893717948717949,0.0465027340433255
12,12,KNN,ball_tree,39,uncalibrated,0.0386,0.999823773019681,0.000176226980350764
12,12,KNN,ball_tree,39,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,39,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,39,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,39,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,39,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,41,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,41,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,41,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,41,uncalibrated,0.0374,0.001123074293806,0.001123074293806
12,12,KNN,ball_tree,41,uncalibrated,0.0378,0.184355752648436,0.0516679262881093
12,12,KNN,ball_tree,41,uncalibrated,0.0382,0.894243902439024,0.0464779212266802
12,12,KNN,ball_tree,41,uncalibrated,0.0386,0.999832369457747,0.000167630542284798
12,12,KNN,ball_tree,41,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,41,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,41,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,41,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,41,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,43,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,43,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,43,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,43,uncalibrated,0.0374,0.00114067555928021,0.00114067555928021
12,12,KNN,ball_tree,43,uncalibrated,0.0378,0.185459243598779,0.0519090725562475
12,12,KNN,ball_tree,43,uncalibrated,0.0382,0.894697674418605,0.0463710033627726
12,12,KNN,ball_tree,43,uncalibrated,0.0386,0.999840166227124,0.000159833772876172
12,12,KNN,ball_tree,43,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,43,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,43,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,43,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,43,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,45,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,45,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,45,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,45,uncalibrated,0.0374,0.00113446780113447,0.00113446780113447
12,12,KNN,ball_tree,45,uncalibrated,0.0378,0.186509539842874,0.0521057385398458
12,12,KNN,ball_tree,45,uncalibrated,0.0382,0.895222222222222,0.0463118659110412
12,12,KNN,ball_tree,45,uncalibrated,0.0386,0.999847269950363,0.000152730049637278
12,12,KNN,ball_tree,45,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,45,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,45,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,45,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,45,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,47,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,47,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,47,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,47,uncalibrated,0.0374,0.00119268204374587,0.00119268204374587
12,12,KNN,ball_tree,47,uncalibrated,0.0378,0.187405974640017,0.052219468905571
12,12,KNN,ball_tree,47,uncalibrated,0.0382,0.89559574468085,0.0461933373938517
12,12,KNN,ball_tree,47,uncalibrated,0.0386,0.999853769101411,0.000146230898588906
12,12,KNN,ball_tree,47,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,47,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,47,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,47,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,47,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,49,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,49,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,49,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,49,uncalibrated,0.0374,0.0012257155114298,0.0012257155114298
12,12,KNN,ball_tree,49,uncalibrated,0.0378,0.188208616780045,0.0523422742524662
12,12,KNN,ball_tree,49,uncalibrated,0.0382,0.896142857142857,0.0459594781953082
12,12,KNN,ball_tree,49,uncalibrated,0.0386,0.999859737709517,0.000140262290483172
12,12,KNN,ball_tree,49,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,49,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,49,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,49,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,49,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,51,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,51,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,51,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,51,uncalibrated,0.0374,0.00119727570707963,0.00119727570707963
12,12,KNN,ball_tree,51,uncalibrated,0.0378,0.18920578332343,0.0525492415925024
12,12,KNN,ball_tree,51,uncalibrated,0.0382,0.89643137254902,0.0459109083015247
12,12,KNN,ball_tree,51,uncalibrated,0.0386,0.999865238191507,0.000134761808503506
12,12,KNN,ball_tree,51,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,51,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,51,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,51,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,51,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,61,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,61,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,61,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,61,uncalibrated,0.0374,0.00141124731288666,0.00141124731288666
12,12,KNN,ball_tree,61,uncalibrated,0.0378,0.192846497764531,0.053237517934023
12,12,KNN,ball_tree,61,uncalibrated,0.0382,0.898016393442622,0.0455160447680171
12,12,KNN,ball_tree,61,uncalibrated,0.0386,0.999887330291219,0.000112669708748826
12,12,KNN,ball_tree,61,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,61,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,61,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,61,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,61,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,81,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,81,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,81,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,81,uncalibrated,0.0374,0.00160654481642136,0.00160654481642136
12,12,KNN,ball_tree,81,uncalibrated,0.0378,0.197780271854345,0.0539929467140763
12,12,KNN,ball_tree,81,uncalibrated,0.0382,0.900197530864197,0.0448447191804558
12,12,KNN,ball_tree,81,uncalibrated,0.0386,0.999872724958625,0.000127275041364343
12,12,KNN,ball_tree,81,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,81,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,81,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,81,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,81,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,101,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,101,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,101,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,101,uncalibrated,0.0374,0.00166503136800166,0.00166503136800166
12,12,KNN,ball_tree,101,uncalibrated,0.0378,0.202600260026003,0.0547376408533365
12,12,KNN,ball_tree,101,uncalibrated,0.0382,0.902108910891089,0.0443089294943169
12,12,KNN,ball_tree,101,uncalibrated,0.0386,0.999897927937145,0.000102072062876382
12,12,KNN,ball_tree,101,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,101,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,101,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,101,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,101,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,151,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,151,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,151,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,151,uncalibrated,0.0374,0.00194896883638606,0.00194896883638606
12,12,KNN,ball_tree,151,uncalibrated,0.0378,0.211198073449729,0.0561117934409258
12,12,KNN,ball_tree,151,uncalibrated,0.0382,0.905370860927152,0.0433747224814094
12,12,KNN,ball_tree,151,uncalibrated,0.0386,0.999924140703823,7.58592961773787E-05
12,12,KNN,ball_tree,151,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,151,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,151,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,151,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,151,uncalibrated,0.041,1,0
12,12,KNN,ball_tree,201,uncalibrated,0.036,0,0
12,12,KNN,ball_tree,201,uncalibrated,0.0366,0,0
12,12,KNN,ball_tree,201,uncalibrated,0.037,0,0
12,12,KNN,ball_tree,201,uncalibrated,0.0374,0.00215140513647976,0.00215140513647976
12,12,KNN,ball_tree,201,uncalibrated,0.0378,0.216664153977587,0.0569301574868234
12,12,KNN,ball_tree,201,uncalibrated,0.0382,0.907756218905473,0.0426856532672881
12,12,KNN,ball_tree,201,uncalibrated,0.0386,0.999937312293049,6.2687706940727E-05
12,12,KNN,ball_tree,201,uncalibrated,0.039,1,0
12,12,KNN,ball_tree,201,uncalibrated,0.0394,1,0
12,12,KNN,ball_tree,201,uncalibrated,0.0398,1,0
12,12,KNN,ball_tree,201,uncalibrated,0.0402,1,0
12,12,KNN,ball_tree,201,uncalibrated,0.041,1,0
12,12,KNN,brute,1,uncalibrated,0.036,0,0
12,12,KNN,brute,1,uncalibrated,0.0366,0,0
12,12,KNN,brute,1,uncalibrated,0.037,0,0
12,12,KNN,brute,1,uncalibrated,0.0374,0,0
12,12,KNN,brute,1,uncalibrated,0.0378,0.159229208924949,0.0490459757485053
12,12,KNN,brute,1,uncalibrated,0.0382,0.883,0.0511566222497146
12,12,KNN,brute,1,uncalibrated,0.0386,1,0
12,12,KNN,brute,1,uncalibrated,0.039,1,0
12,12,KNN,brute,1,uncalibrated,0.0394,1,0
12,12,KNN,brute,1,uncalibrated,0.0398,1,0
12,12,KNN,brute,1,uncalibrated,0.0402,1,0
12,12,KNN,brute,1,uncalibrated,0.041,1,0
12,12,KNN,brute,3,uncalibrated,0.036,0,0
12,12,KNN,brute,3,uncalibrated,0.0366,0,0
12,12,KNN,brute,3,uncalibrated,0.037,0,0
12,12,KNN,brute,3,uncalibrated,0.0374,0,0
12,12,KNN,brute,3,uncalibrated,0.0378,0.154834347532116,0.0477175168350377
12,12,KNN,brute,3,uncalibrated,0.0382,0.882666666666667,0.0504456331584996
12,12,KNN,brute,3,uncalibrated,0.0386,1,0
12,12,KNN,brute,3,uncalibrated,0.039,1,0
12,12,KNN,brute,3,uncalibrated,0.0394,1,0
12,12,KNN,brute,3,uncalibrated,0.0398,1,0
12,12,KNN,brute,3,uncalibrated,0.0402,1,0
12,12,KNN,brute,3,uncalibrated,0.041,1,0
12,12,KNN,brute,5,uncalibrated,0.036,0,0
12,12,KNN,brute,5,uncalibrated,0.0366,0,0
12,12,KNN,brute,5,uncalibrated,0.037,0,0
12,12,KNN,brute,5,uncalibrated,0.0374,0.000211864406779659,0.000211864406779661
12,12,KNN,brute,5,uncalibrated,0.0378,0.153144016227181,0.0471962173859277
12,12,KNN,brute,5,uncalibrated,0.0382,0.883,0.0501202553864204
12,12,KNN,brute,5,uncalibrated,0.0386,1,0
12,12,KNN,brute,5,uncalibrated,0.039,1,0
12,12,KNN,brute,5,uncalibrated,0.0394,1,0
12,12,KNN,brute,5,uncalibrated,0.0398,1,0
12,12,KNN,brute,5,uncalibrated,0.0402,1,0
12,12,KNN,brute,5,uncalibrated,0.041,1,0
12,12,KNN,brute,7,uncalibrated,0.036,0,0
12,12,KNN,brute,7,uncalibrated,0.0366,0,0
12,12,KNN,brute,7,uncalibrated,0.037,0,0
12,12,KNN,brute,7,uncalibrated,0.0374,0.000302663438256659,0.000302663438256659
12,12,KNN,brute,7,uncalibrated,0.0378,0.156766154737757,0.0476013224135705
12,12,KNN,brute,7,uncalibrated,0.0382,0.884000000000001,0.0498515580756068
12,12,KNN,brute,7,uncalibrated,0.0386,0.999836360661071,0.000163639338896997
12,12,KNN,brute,7,uncalibrated,0.039,1,0
12,12,KNN,brute,7,uncalibrated,0.0394,1,0
12,12,KNN,brute,7,uncalibrated,0.0398,1,0
12,12,KNN,brute,7,uncalibrated,0.0402,1,0
12,12,KNN,brute,7,uncalibrated,0.041,1,0
12,12,KNN,brute,9,uncalibrated,0.036,0,0
12,12,KNN,brute,9,uncalibrated,0.0366,0,0
12,12,KNN,brute,9,uncalibrated,0.037,0,0
12,12,KNN,brute,9,uncalibrated,0.0374,0.000353107344632768,0.000353107344632768
12,12,KNN,brute,9,uncalibrated,0.0378,0.1587784539103,0.0482421561282284
12,12,KNN,brute,9,uncalibrated,0.0382,0.884444444444445,0.0493582090865623
12,12,KNN,brute,9,uncalibrated,0.0386,0.999872724958625,0.000127275041364343
12,12,KNN,brute,9,uncalibrated,0.039,1,0
12,12,KNN,brute,9,uncalibrated,0.0394,1,0
12,12,KNN,brute,9,uncalibrated,0.0398,1,0
12,12,KNN,brute,9,uncalibrated,0.0402,1,0
12,12,KNN,brute,9,uncalibrated,0.041,1,0
12,12,KNN,brute,11,uncalibrated,0.036,0,0
12,12,KNN,brute,11,uncalibrated,0.0366,0,0
12,12,KNN,brute,11,uncalibrated,0.037,0,0
12,12,KNN,brute,11,uncalibrated,0.0374,0.000481510015408324,0.00048151001540832
12,12,KNN,brute,11,uncalibrated,0.0378,0.161349806380232,0.0484158729524153
12,12,KNN,brute,11,uncalibrated,0.0382,0.885727272727273,0.0488458409154184
12,12,KNN,brute,11,uncalibrated,0.0386,0.999791731750494,0.000208268249505479
12,12,KNN,brute,11,uncalibrated,0.039,1,0
12,12,KNN,brute,11,uncalibrated,0.0394,1,0
12,12,KNN,brute,11,uncalibrated,0.0398,1,0
12,12,KNN,brute,11,uncalibrated,0.0402,1,0
12,12,KNN,brute,11,uncalibrated,0.041,1,0
12,12,KNN,brute,13,uncalibrated,0.036,0,0
12,12,KNN,brute,13,uncalibrated,0.0366,0,0
12,12,KNN,brute,13,uncalibrated,0.037,0,0
12,12,KNN,brute,13,uncalibrated,0.0374,0.000539000539000539,0.000539000539000539
12,12,KNN,brute,13,uncalibrated,0.0378,0.163286004056796,0.0488657215274087
12,12,KNN,brute,13,uncalibrated,0.0382,0.885923076923076,0.0486615356821488
12,12,KNN,brute,13,uncalibrated,0.0386,0.999823773019681,0.000176226980350764
12,12,KNN,brute,13,uncalibrated,0.039,1,0
12,12,KNN,brute,13,uncalibrated,0.0394,1,0
12,12,KNN,brute,13,uncalibrated,0.0398,1,0
12,12,KNN,brute,13,uncalibrated,0.0402,1,0
12,12,KNN,brute,13,uncalibrated,0.041,1,0
12,12,KNN,brute,15,uncalibrated,0.036,0,0
12,12,KNN,brute,15,uncalibrated,0.0366,0,0
12,12,KNN,brute,15,uncalibrated,0.037,0,0
12,12,KNN,brute,15,uncalibrated,0.0374,0.000667334000667334,0.000667334000667334
12,12,KNN,brute,15,uncalibrated,0.0378,0.165382014874915,0.0489699335637541
12,12,KNN,brute,15,uncalibrated,0.0382,0.886733333333333,0.0486429883689346
12,12,KNN,brute,15,uncalibrated,0.0386,0.999770904925533,0.000229095074455972
12,12,KNN,brute,15,uncalibrated,0.039,1,0
12,12,KNN,brute,15,uncalibrated,0.0394,1,0
12,12,KNN,brute,15,uncalibrated,0.0398,1,0
12,12,KNN,brute,15,uncalibrated,0.0402,1,0
12,12,KNN,brute,15,uncalibrated,0.041,1,0
12,12,KNN,brute,17,uncalibrated,0.036,0,0
12,12,KNN,brute,17,uncalibrated,0.0366,0,0
12,12,KNN,brute,17,uncalibrated,0.037,0,0
12,12,KNN,brute,17,uncalibrated,0.0374,0.00070658894188306,0.00070658894188306
12,12,KNN,brute,17,uncalibrated,0.0378,0.167641092948336,0.049245557912237
12,12,KNN,brute,17,uncalibrated,0.0382,0.887,0.0484756819955456
12,12,KNN,brute,17,uncalibrated,0.0386,0.999730476383004,0.000269523617006903
12,12,KNN,brute,17,uncalibrated,0.039,1,0
12,12,KNN,brute,17,uncalibrated,0.0394,1,0
12,12,KNN,brute,17,uncalibrated,0.0398,1,0
12,12,KNN,brute,17,uncalibrated,0.0402,1,0
12,12,KNN,brute,17,uncalibrated,0.041,1,0
12,12,KNN,brute,19,uncalibrated,0.036,0,0
12,12,KNN,brute,19,uncalibrated,0.0366,0,0
12,12,KNN,brute,19,uncalibrated,0.037,0,0
12,12,KNN,brute,19,uncalibrated,0.0374,0.000684895421737527,0.000684895421737527
12,12,KNN,brute,19,uncalibrated,0.0378,0.168570513504857,0.0494353017201872
12,12,KNN,brute,19,uncalibrated,0.0382,0.887368421052632,0.0483426629279273
12,12,KNN,brute,19,uncalibrated,0.0386,0.999758847290046,0.000241152709953585
12,12,KNN,brute,19,uncalibrated,0.039,1,0
12,12,KNN,brute,19,uncalibrated,0.0394,1,0
12,12,KNN,brute,19,uncalibrated,0.0398,1,0
12,12,KNN,brute,19,uncalibrated,0.0402,1,0
12,12,KNN,brute,19,uncalibrated,0.041,1,0
12,12,KNN,brute,21,uncalibrated,0.036,0,0
12,12,KNN,brute,21,uncalibrated,0.0366,0,0
12,12,KNN,brute,21,uncalibrated,0.037,0,0
12,12,KNN,brute,21,uncalibrated,0.0374,0.000810334143667477,0.000810334143667477
12,12,KNN,brute,21,uncalibrated,0.0378,0.169902443736115,0.0497460985975457
12,12,KNN,brute,21,uncalibrated,0.0382,0.888238095238094,0.0480472145233539
12,12,KNN,brute,21,uncalibrated,0.0386,0.999781814214783,0.000218185785196033
12,12,KNN,brute,21,uncalibrated,0.039,1,0
12,12,KNN,brute,21,uncalibrated,0.0394,1,0
12,12,KNN,brute,21,uncalibrated,0.0398,1,0
12,12,KNN,brute,21,uncalibrated,0.0402,1,0
12,12,KNN,brute,21,uncalibrated,0.041,1,0
12,12,KNN,brute,23,uncalibrated,0.036,0,0
12,12,KNN,brute,23,uncalibrated,0.0366,0,0
12,12,KNN,brute,23,uncalibrated,0.037,0,0
